ORF, GSM114368, GSM114370, GSM114371, GSM114372, GSM114383, GSM114384, GSM114385, GSM114386, GSM114612, GSM114613, GSM114614, GSM114615, GSM116024, GSM116025, GSM116026, GSM116027, GSM116028, GSM116029, GSM116030, GSM116031
b0876,-0.035059618,-0.035059618,0.36438203,0.327363409,0.327363409,0.327363409,0.327363409,0.327363409,0.327363409,0.327363409,0.307736251,0.307736251,0.307736251,0.222331393,0.187897722,0.145483792,0.145483792,0.150973666,-0.067441957,-0.067441957
b0701,0.026234446,0.442552832,0.317086962,0.317086962,0.317086962,0.317086962,0.317086962,0.20181586,-0.002227355,0.117109905,0.231669869,0.243378078,0.224967447,0.241199372,0.241199372,0.241199372,0.241199372,0.281751479,0.293454312,0.214440206
b0874,-1.172094828,-0.335570528,-0.427241364,-0.505135298,-0.505135298,-0.505135298,-0.505135298,-0.505135298,-0.505135298,-0.505135298,-0.323758881,-0.323758881,-0.349097935,-0.349097935,-0.349097935,-0.276758134,-0.276758134,-0.276758134,-0.319173778,-0.3253924
b0875,1.131615383,0.270739568,0.454161652,0.058766403,0.058766403,0.058766403,0.058766403,-0.059364649,-0.126678418,-0.164969552,-0.164969552,-0.164969552,-0.164969552,-0.107852868,0.060035845,0.031094832,0.031094832,-0.049058307,-0.144754327,-0.138117911
b0872,0.009421146,0.009421146,0.353334384,0.353334384,0.353334384,0.353334384,0.353334384,0.353334384,-0.439681961,-0.563348657,-0.278155547,0.183347035,0.094308745,0.094308745,0.094308745,0.028599269,0.028599269,0.035518381,0.035518381,0.034320249
b0873,0.082510507,0.384567779,0.463074876,0.463074876,0.463074876,0.463074876,0.812352045,0.812352045,-0.017483175,-0.017483175,-0.010277424,-0.010277424,-0.021289952,-0.021289952,-0.221095077,-0.189704886,-0.333242213,-0.333242213,-0.255902369,-0.255902369
b0706,-0.842320565,0.041732936,0.041732936,0.1240345,0.1240345,0.1240345,0.1240345,0.1240345,0.1240345,-0.031605225,0.231383316,-0.156437553,-0.156437553,-0.156437553,-0.156437553,-0.156437553,-0.156437553,-0.156437553,-0.022053368,-0.118777193
b0707,0.851945534,0.602590025,0.386032613,0.258492499,0.189733549,0.05106275,0.042821526,-0.000478157,-0.178424366,-0.085747408,0.023661806,0.023661806,0.023661806,0.023661806,0.023661806,0.023661806,0.023661806,0.023661806,0.023661806,0.003693597
b4137,-0.621137447,0.310340379,0.310340379,0.341348963,0.175376593,0.175376593,0.175376593,0.07003408,-0.076986897,-0.205654544,-0.293874997,-0.293874997,-0.272359576,-0.198760955,-0.198523077,-0.271878346,-0.271878346,-0.271878346,-0.271878346,
b4136,-0.406574586,-0.406574586,-0.941473777,-0.57719206,-0.57719206,-0.57719206,-0.359807075,-0.359807075,-0.333269348,-0.390322704,-0.390322704,-0.48538512,-0.305467712,-0.305467712,-0.279788685,-0.259317021,-0.259317021,-0.259317021,-0.259317021,-0.290417303
b4135,-2.067628144,-0.956108616,-0.61014556,-0.389915032,-0.300303404,-0.300303404,-0.300303404,-0.303488188,-0.315623091,-0.315623091,-0.412141221,-0.412141221,-0.412141221,-0.446105711,-0.408597746,-0.441288096,-0.496012014,-0.428901324,-0.42949763,
b2194,0.722398952,0.19357483,0.31100231,0.081034261,0.081034261,0.081034261,0.348659145,0.184926329,0.026926408,-0.083296364,0.02247738,-0.098158807,-0.004577543,-0.023981785,0.028444739,0.007716891,0.007716891,-0.043512911,,
b4133,-1.019379196,0.38425562,0.38425562,0.38425562,0.38425562,0.38425562,0.38425562,0.38425562,-0.011965106,-0.011965106,0.142677436,-0.120129912,-0.120129912,-0.120129912,-0.120129912,0.092932379,0.092932379,0.18583712,0.18583712,
b4132,-0.306452945,-0.306452945,-0.018709165,0.101079333,0.101079333,0.101079333,0.101079333,0.101079333,-0.022733027,-0.156237459,-0.26370607,-0.26370607,-0.34875199,-0.34875199,-0.34875199,-0.347650181,-0.347650181,-0.347650181,-0.347650181,-0.347650181
b4131,0.811990268,0.811990268,0.811990268,0.811990268,0.753630607,0.753630607,0.753630607,0.753630607,,,,,,,,,,,,
b1456,-0.19273168,0.434995253,0.378548689,0.378548689,0.378548689,0.110212949,-0.058073359,-0.043001204,0.041825075,0.064094846,0.029647284,0.029647284,-0.048397869,-0.043839031,-0.043839031,-0.028913809,-0.144274051,-0.002387197,-0.05343793,
b2218,-0.742539856,-0.428896648,-0.385774038,-0.385774038,-0.385774038,-0.292001756,-0.335030975,-0.330284968,-0.386187281,-0.239498984,-0.320948953,-0.218715251,-0.254378762,-0.174919387,-0.208051793,-0.208051793,-0.252164474,,,
b2299,0.27352994,0.27352994,0.27352994,0.27352994,0.27352994,0.27352994,0.27352994,-0.465646642,-0.134792672,-0.134792672,-0.012832973,-0.098684378,-0.029848151,-0.059896621,-0.059896621,-0.059896621,-0.001643972,-0.001643972,0.072831634,0.072831634
b2349,1.06838672,0.825228852,0.847815991,0.577334808,0.604247871,0.493859943,0.424777627,0.397442736,0.414798365,0.357634134,0.377595417,0.377595417,0.395930386,,,,,,,
b1327,0.305827904,0.305827904,0.305827904,0.472532412,0.472532412,0.449328025,0.252904235,0.252904235,0.336136406,0.336136406,0.336136406,0.218626344,0.218626344,0.218626344,0.218626344,0.218626344,0.218626344,,,
b4139,-0.88126141,-0.88126141,-0.589855714,-0.702662484,-0.805064637,-0.805064637,-0.775334592,-0.652050568,-0.552201153,-0.525813364,-0.225721999,-0.119738816,-0.119738816,-0.146496955,-0.151615601,-0.143797474,-0.143797474,-0.107426864,-0.092150937,
b4138,-0.313438745,-0.475334747,-0.475334747,-0.475334747,-0.475334747,-0.475334747,0.049979013,0.049979013,0.077504778,-0.031047008,0.115317617,0.026870733,0.026870733,0.026870733,-0.042962975,-0.041878459,-0.017469568,-0.035330723,-0.018841928,-0.050689747
b1479,-0.178907641,-0.178907641,-0.178907641,-0.178907641,0.07247858,0.07247858,-0.130443662,-0.130443662,-0.130443662,-0.130443662,-0.088033704,0.127958851,0.117445569,0.117445569,0.178395838,0.219164255,0.164699974,0.207855136,,
b1478,-0.316827497,-0.020399004,-0.154285095,-0.154285095,0.018652101,0.141694652,0.141694652,0.141694652,0.156234005,0.165846954,0.139328829,0.0569307,0.0569307,0.026000764,-0.142555106,-0.181652121,-0.178303189,-0.2339971,-0.259700728,-0.242960805
b2930,0.706885638,0.307190523,0.307190523,0.307190523,0.508805958,0.053436059,0.053436059,0.053436059,0.053436059,0.053436059,0.053436059,-0.038062262,-0.038062262,-0.077665869,0.004631127,-0.014999177,,,,
b1326,-0.445690806,-0.445690806,-0.445690806,-0.269937542,-0.068246655,-0.068246655,-0.068246655,-0.059857514,-0.088994336,-0.088994336,-0.22991305,-0.22991305,-0.235815204,-0.235815204,-0.235815204,-0.196147058,-0.196147058,-0.196147058,-0.097755487,
b1471,-0.644976983,-0.644976983,-0.644976983,0.147513303,0.147513303,0.147513303,0.147513303,0.147513303,0.147513303,0.375979448,0.359313191,0.359313191,0.359313191,0.359313191,0.119946677,0.34372666,0.34372666,0.559373723,0.559373723,0.64562003
b1470,-1.577802356,-0.600922001,-0.300946388,-0.300946388,-0.300946388,-0.300946388,-0.300946388,-0.300946388,-0.300946388,-0.153880956,-0.153880956,-0.153880956,-0.222195229,-0.163834958,-0.163834958,-0.163834958,-0.05129626,-0.05129626,-0.05129626,-0.05129626
b1473,0.591071365,0.591071365,0.591071365,0.591071365,-0.001969207,-0.182769441,-0.195106032,-0.195106032,-0.195106032,-0.2001753,-0.028547511,-0.058266396,-0.058266396,-0.058266396,0.127404125,0.127404125,0.190746999,0.156412922,0.235973103,0.235973103
b1472,-0.355920088,-0.023975858,-0.023975858,0.207041239,0.207041239,0.207041239,0.207041239,0.207041239,0.207041239,0.338460467,0.194599788,0.194599788,0.194599788,0.194599788,0.375420829,0.220484979,0.220484979,0.170065503,0.170065503,0.170065503
b1475,0.365434337,0.365434337,0.084563119,-0.052140881,-0.052140881,-0.052140881,-0.052140881,-0.052140881,-0.052140881,0.077238098,0.0975351,0.140464945,0.038914086,0.141774637,0.165048995,0.15757561,0.150739685,0.174043673,0.170751694,0.179618136
b1474,0.982277277,0.982277277,0.982277277,0.982277277,0.982277277,0.982277277,0.982277277,-0.46647205,-0.46647205,-0.46647205,0.393085759,0.393085759,0.599003184,0.33628349,0.37195521,0.37195521,0.367318391,0.315001822,0.310322468,
b1477,0.150531343,0.150531343,0.150531343,0.150531343,0.199392507,0.198063941,0.198063941,0.390659973,0.390659973,0.297389526,0.297389526,0.595313776,0.43636851,0.43636851,0.296885626,0.30098258,0.30098258,0.133268222,0.105988371,0.035493188
b1476,0.733116097,0.733116097,0.032027257,0.133268557,0.133268557,0.133268557,0.287633554,0.130791724,0.11657126,0.091006647,0.037038505,0.102384746,0.057708769,0.013087132,-0.030578767,-0.013019672,0.000648153,0.029028557,0.041254553,0.043449931
b1323,-0.356516229,-0.356516229,-0.356516229,-0.356516229,-0.144693436,-0.177285014,0.061239381,0.061239381,-0.00269471,-0.013961644,-0.096318909,-0.067549103,-0.067549103,-0.079607106,-0.06580928,-0.067475411,-0.074005246,-0.074005246,-0.074005246,-0.074005246
b1322,-0.542577368,-0.542577368,-0.542577368,-0.542577368,-0.542577368,-0.542577368,-0.048200974,-0.048200974,-0.24876104,-0.288353414,-0.180650085,-0.180650085,-0.21195542,-0.193495759,-0.131620943,-0.144458267,-0.082571126,-0.120788674,,
b3189,0.431518457,0.431518457,0.016103361,0.051804451,-0.065179013,-0.065215977,-0.065215977,0.09835052,0.174716809,0.244092971,0.175094602,0.175094602,0.104780394,0.124452136,0.143103668,0.210831533,0.102690625,0.144166838,,
b0675,0.524869056,1.056315409,0.541088589,0.415396895,0.316282245,0.271854673,0.219286654,0.249512082,0.161256418,0.161256418,0.250509462,0.250509462,0.209757519,0.237617262,0.267140029,0.268936924,0.274576474,0.26371683,0.26371683,0.248787092
b0676,0.512592109,0.512592109,0.512592109,0.512592109,0.250668126,0.275016758,0.275016758,0.197902501,0.051996279,0.088874513,0.110843151,0.164596742,0.106977943,0.106977943,0.102882667,0.100718402,0.066323237,0.052630738,0.052630738,0.050680668
b0677,-0.42481907,-0.224343832,-0.031243634,-0.031243634,0.075831093,-0.012372168,0.021624496,0.036938469,-0.003683254,0.026533115,-0.001787174,0.039047918,-0.04145797,-0.018593881,-0.103197555,-0.103197555,-0.124011918,,,
b0671,-0.173312906,0.54821355,0.244788587,0.262257005,0.262257005,0.262257005,0.262257005,0.56394438,0.374960533,0.396257955,0.396257955,0.546172178,0.382871195,0.382871195,0.31600636,0.303318808,0.300387707,0.35970666,0.326168318,0.414600913
b3730,-1.064244702,-0.348834156,-0.348834156,-0.189257612,-0.167073997,-0.167073997,-0.167073997,-0.122965233,-0.178342096,-0.220555774,-0.244946337,-0.207247481,-0.183978376,-0.175443482,-0.17058309,-0.190593502,-0.204878518,-0.193483752,-0.180354115,
b0678,0.647047717,0.428694857,0.428694857,0.428694857,0.428694857,0.428694857,0.21864795,0.184578095,0.083018353,0.124327362,0.124327362,0.124327362,0.033034595,0.207494518,0.179126787,0.179126787,0.179126787,0.179126787,0.179126787,0.179126787
b0679,-0.125003737,-0.125003737,-0.125003737,-0.125003737,-0.125003737,-0.024640661,0.415751525,0.415751525,0.415751525,0.361338423,0.370880417,0.370880417,0.370880417,0.370880417,0.370880417,0.370880417,0.370880417,0.370880417,0.370880417,
